Reporting Area,MMWR Year,MMWR Week,"Chlamydia trachomatis infection, Current week","Chlamydia trachomatis infection, Current week, flag","Chlamydia trachomatis infection, Previous 52 weeks Med","Chlamydia trachomatis infection, Previous 52 weeks Med, flag","Chlamydia trachomatis infection, Previous 52 weeks Max","Chlamydia trachomatis infection, Previous 52 weeks Max, flag","Chlamydia trachomatis infection, Cum 2016","Chlamydia trachomatis infection, Cum 2016, flag","Chlamydia trachomatis infection, Cum 2015","Chlamydia trachomatis infection, Cum 2015, flag","Coccidioidomycosis, Current week","Coccidioidomycosis, Current week, flag","Coccidioidomycosis, Previous 52 weeks Med","Coccidioidomycosis, Previous 52 weeks Med, flag","Coccidioidomycosis, Previous 52 weeks Max","Coccidioidomycosis, Previous 52 weeks Max, flag","Coccidioidomycosis, Cum 2016","Coccidioidomycosis, Cum 2016, flag","Coccidioidomycosis, Cum 2015","Coccidioidomycosis, Cum 2015, flag",Location 1,Location 2
DIST. OF COL.,2016,30,143,,153,,298,,4640,,4717,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,30,646,,1813,,2491,,47276,,49908,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,30,151,,4012,,5964,,112933,,117697,,,-,0,,2,,6,,4,,,
MOUNTAIN,2016,30,1230,,1987,,2472,,56772,,58336,,129,,136,,284,,3593,,3734,,,
PACIFIC,2016,30,2425,,4843,,5284,,136913,,142500,,3,,61,,99,,1378,,1482,,,
AMER. SAMOA,2016,30,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,30,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,30,,-,11,,22,,177,,467,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
NEBRASKA,2016,30,78,,155,,246,,4529,,4489,,,-,0,,1,,5,,6,,"NEBRASKA
(41.640503, -99.367122)",
NORTH CAROLINA,2016,30,,-,1060,,2097,,20372,,37114,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
WISCONSIN,2016,30,,-,498,,609,,14455,,13844,,,-,0,,1,,1,,6,,"WISCONSIN
(44.395526, -89.834513)",
NEW YORK,2016,30,765,,804,,1499,,22323,,22473,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
NEW MEXICO,2016,30,122,,239,,337,,6873,,7403,,,-,0,,2,,7,,23,,"NEW MEXICO
(34.520396, -106.244402)",
ARIZONA,2016,30,297,,639,,874,,18445,,17986,,129,,134,,282,,3561,,3611,,"ARIZONA
(34.869712, -111.760902)",
MISSOURI,2016,30,248,,566,,687,,16521,,16796,,,-,0,,1,,,-,7,,"MISSOURI
(38.636168, -92.566292)",
ARKANSAS,2016,30,103,,371,,684,,8589,,6314,,,-,0,,2,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
ILLINOIS,2016,30,65,,1073,,1558,,27432,,39870,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
NEW HAMPSHIRE,2016,30,37,,119,,339,,3652,,475,,,-,0,,1,,1,,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NEW JERSEY,2016,30,231,,634,,1052,,19489,,18450,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
PUERTO RICO,2016,30,,-,103,,480,,4267,,2984,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
FLORIDA,2016,30,831,,1833,,2249,,51628,,51024,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
IOWA,2016,30,57,,242,,282,,6870,,6880,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
COLORADO,2016,30,504,,451,,826,,13876,,14173,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
GEORGIA,2016,30,367,,968,,1288,,25135,,33386,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
MINNESOTA,2016,30,1,,421,,526,,10403,,12134,,,-,1,,8,,45,,51,,"MINNESOTA
(44.943719, -93.094281)",
NORTH DAKOTA,2016,30,,-,60,,91,,1703,,1837,,,-,0,,1,,1,,6,,"NORTH DAKOTA
(47.475879, -100.121011)",
CONNECTICUT,2016,30,3,,242,,484,,4725,,7149,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
CALIFORNIA,2016,30,1699,,3749,,4237,,108536,,109816,,3,,61,,99,,1374,,1477,,"CALIFORNIA
(37.640735, -121.002435)",
WEST VIRGINIA,2016,30,83,,90,,186,,2686,,2868,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
VIRGINIA,2016,30,603,,715,,1358,,23069,,20896,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
NEVADA,2016,30,11,,210,,319,,5119,,7305,,,-,1,,7,,7,,52,,"NEVADA
(39.491833, -117.070159)",
OKLAHOMA,2016,30,48,,322,,483,,7950,,12047,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
WYOMING,2016,30,18,,38,,73,,1135,,1106,,,-,0,,2,,1,,7,,"WYOMING
(43.23558, -108.110518)",
MARYLAND,2016,30,568,,595,,1033,,15221,,13110,,,-,0,,1,,3,,5,,"MARYLAND
(39.290443, -76.612333)",
RHODE ISLAND,2016,30,70,,69,,227,,2069,,2455,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
HAWAII,2016,30,,-,135,,162,,3412,,4134,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
TEXAS,2016,30,,-,2749,,4611,,79650,,82608,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
OHIO,2016,30,51,,1160,,1355,,31408,,32000,,,-,0,,4,,13,,5,,"OHIO
(40.056807, -82.405897)",
TENNESSEE,2016,30,155,,585,,791,,14932,,18372,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
PENNSYLVANIA,2016,30,876,,1094,,1477,,32587,,29787,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
DELAWARE,2016,30,84,,92,,150,,2836,,2534,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
SOUTH DAKOTA,2016,30,,-,79,,119,,2004,,2244,,,-,0,,1,,3,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
MISSISSIPPI,2016,30,302,,376,,655,,9614,,8004,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
LOUISIANA,2016,30,,-,573,,3041,,16744,,16728,,,-,0,,1,,5,,2,,"LOUISIANA
(31.2931, -92.463284)",
MAINE,2016,30,101,,75,,133,,2343,,2258,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
MASSACHUSETTS,2016,30,,-,492,,589,,14043,,13408,,,N,0,,0,,,N,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
VERMONT,2016,30,,-,32,,58,,842,,1083,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
ALABAMA,2016,30,,-,529,,767,,14171,,15736,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
UTAH,2016,30,133,,182,,220,,5421,,4878,,,-,0,,5,,10,,36,,"UTAH
(39.359772, -111.584173)",
INDIANA,2016,30,259,,595,,1223,,17456,,15875,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
MONTANA,2016,30,61,,83,,114,,2473,,2348,,,-,0,,1,,7,,5,,"MONTANA
(47.062617, -109.430168)",
KENTUCKY,2016,30,189,,311,,1462,,8559,,7796,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
WASHINGTON,2016,30,415,,487,,744,,12898,,16239,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
SOUTH CAROLINA,2016,30,694,,587,,735,,16855,,15627,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
ALASKA,2016,30,,-,104,,189,,2753,,3079,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
IDAHO,2016,30,84,,112,,211,,3430,,3137,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
KANSAS,2016,30,81,,225,,297,,6618,,6642,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
MICHIGAN,2016,30,371,,903,,1182,,24149,,26164,,,-,0,,3,,17,,14,,"MICHIGAN
(44.66399, -84.711206)",
GUAM,2016,30,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
OREGON,2016,30,311,,331,,432,,9314,,9232,,,-,0,,2,,4,,5,,"OREGON
(44.567912, -120.156945)",
UNITED STATES,2016,31,15396,,29650,,32854,,851075,,891677,,132,,199,,369,,5273,,5529,,,
NEW ENGLAND,2016,31,563,,1043,,1450,,29193,,27792,,,-,0,,1,,2,,,-,,
MID. ATLANTIC,2016,31,2577,,3794,,4287,,115327,,110203,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,31,654,,1270,,1401,,38353,,37078,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,31,981,,4391,,5133,,118910,,132179,,,-,1,,6,,31,,25,,,
W.N. CENTRAL,2016,31,391,,1759,,1978,,50530,,52687,,,-,1,,8,,54,,71,,,
S. ATLANTIC,2016,31,2751,,6030,,7463,,167176,,187390,,,-,0,,1,,4,,5,,,
DIST. OF COL.,2016,31,,-,152,,282,,4640,,4982,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,31,499,,1819,,2491,,49846,,52039,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,31,3551,,3995,,5964,,119700,,121610,,,-,0,,2,,8,,4,,,
MOUNTAIN,2016,31,1499,,1981,,2470,,58898,,60327,,131,,134,,284,,3714,,3883,,,
PACIFIC,2016,31,2584,,4843,,5286,,141495,,147450,,1,,60,,99,,1460,,1541,,,
AMER. SAMOA,2016,31,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
MONTANA,2016,31,66,,82,,114,,2545,,2417,,,-,0,,1,,7,,6,,"MONTANA
(47.062617, -109.430168)",
NEW HAMPSHIRE,2016,31,60,,119,,339,,3717,,521,,,-,0,,1,,2,,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
KENTUCKY,2016,31,,-,311,,1462,,8559,,8231,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MASSACHUSETTS,2016,31,315,,495,,588,,15086,,13898,,,N,0,,0,,,N,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
MICHIGAN,2016,31,285,,904,,1182,,24891,,27035,,,-,0,,3,,17,,14,,"MICHIGAN
(44.66399, -84.711206)",
WYOMING,2016,31,29,,38,,73,,1169,,1155,,,-,0,,2,,1,,9,,"WYOMING
(43.23558, -108.110518)",
NEVADA,2016,31,61,,211,,319,,5522,,7551,,,-,1,,7,,7,,55,,"NEVADA
(39.491833, -117.070159)",
SOUTH CAROLINA,2016,31,13,,587,,735,,16867,,16213,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
WEST VIRGINIA,2016,31,54,,89,,186,,2745,,2940,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
IDAHO,2016,31,94,,112,,211,,3533,,3276,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
GUAM,2016,31,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
ARIZONA,2016,31,497,,639,,874,,18981,,18634,,131,,132,,282,,3682,,3754,,"ARIZONA
(34.869712, -111.760902)",
PENNSYLVANIA,2016,31,738,,1096,,1477,,33612,,30791,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
VIRGINIA,2016,31,864,,696,,1358,,23932,,21494,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
MISSOURI,2016,31,223,,565,,687,,17181,,17339,,,-,0,,1,,,-,7,,"MISSOURI
(38.636168, -92.566292)",
TEXAS,2016,31,2665,,2753,,4611,,85140,,85095,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
PUERTO RICO,2016,31,,-,105,,480,,4566,,3237,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
UTAH,2016,31,111,,183,,220,,5559,,5048,,,-,0,,2,,10,,36,,"UTAH
(39.359772, -111.584173)",
IOWA,2016,31,23,,244,,282,,7049,,7089,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
ALASKA,2016,31,,-,104,,189,,2753,,3169,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
HAWAII,2016,31,,-,134,,162,,3412,,4287,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
TENNESSEE,2016,31,220,,602,,791,,17138,,19018,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
MAINE,2016,31,74,,76,,134,,2422,,2335,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
MISSISSIPPI,2016,31,279,,376,,655,,9978,,8287,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
NORTH CAROLINA,2016,31,,-,1058,,2097,,20629,,38173,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
NEW MEXICO,2016,31,56,,239,,337,,7116,,7629,,,-,0,,2,,7,,23,,"NEW MEXICO
(34.520396, -106.244402)",
NEW YORK,2016,31,921,,800,,1499,,23245,,23245,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
NEBRASKA,2016,31,76,,156,,246,,4698,,4686,,,-,0,,1,,5,,7,,"NEBRASKA
(41.640503, -99.367122)",
NEW JERSEY,2016,31,264,,634,,1067,,20117,,19089,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
OHIO,2016,31,39,,1161,,1355,,32457,,33141,,,-,0,,4,,13,,5,,"OHIO
(40.056807, -82.405897)",
ARKANSAS,2016,31,203,,369,,684,,8924,,6729,,,-,0,,2,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
WISCONSIN,2016,31,323,,498,,609,,15055,,14332,,,-,0,,1,,1,,6,,"WISCONSIN
(44.395526, -89.834513)",
RHODE ISLAND,2016,31,98,,71,,227,,2168,,2505,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
INDIANA,2016,31,287,,595,,1223,,17943,,16473,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
GEORGIA,2016,31,382,,951,,1288,,26111,,34518,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
MINNESOTA,2016,31,14,,419,,526,,10956,,12529,,,-,1,,8,,45,,51,,"MINNESOTA
(46.357661, -94.793397)",
LOUISIANA,2016,31,683,,576,,3041,,17686,,17314,,,-,0,,1,,7,,2,,"LOUISIANA
(31.2931, -92.463284)",
ILLINOIS,2016,31,47,,1071,,1558,,28564,,41198,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
NORTH DAKOTA,2016,31,,-,60,,91,,1841,,1890,,,-,0,,1,,1,,6,,"NORTH DAKOTA
(47.475879, -100.121011)",
SOUTH DAKOTA,2016,31,,-,79,,119,,2004,,2313,,,-,0,,1,,3,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
COLORADO,2016,31,585,,451,,826,,14473,,14617,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
KANSAS,2016,31,55,,225,,297,,6801,,6841,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
VERMONT,2016,31,9,,33,,58,,894,,1111,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
OKLAHOMA,2016,31,,-,319,,483,,7950,,12472,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
DELAWARE,2016,31,88,,92,,150,,2924,,2643,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
CONNECTICUT,2016,31,7,,245,,484,,4906,,7422,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
CALIFORNIA,2016,31,1775,,3747,,4237,,112304,,113640,,1,,60,,99,,1456,,1535,,"CALIFORNIA
(37.640735, -121.002435)",
WASHINGTON,2016,31,478,,479,,744,,13376,,16775,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
ALABAMA,2016,31,,-,529,,767,,14171,,16503,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
OREGON,2016,31,331,,330,,432,,9650,,9579,,,-,0,,2,,4,,6,,"OREGON
(44.567912, -120.156945)",
FLORIDA,2016,31,1024,,1833,,2249,,53691,,52815,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
MARYLAND,2016,31,326,,598,,1033,,15637,,13612,,,-,0,,1,,3,,5,,"MARYLAND
(39.290443, -76.612333)",
UNITED STATES,2016,32,16501,,29602,,32854,,879147,,922084,,116,,198,,369,,5467,,5810,,,
NEW ENGLAND,2016,32,202,,1043,,1450,,29421,,29242,,,-,0,,1,,2,,,-,,
MID. ATLANTIC,2016,32,2742,,3811,,4287,,119561,,114399,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,32,693,,1276,,1401,,39799,,38291,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,32,1224,,4345,,5133,,122855,,136571,,,-,1,,6,,34,,26,,,
W.N. CENTRAL,2016,32,497,,1760,,1979,,52634,,54358,,,-,1,,8,,59,,71,,,
S. ATLANTIC,2016,32,4177,,6008,,7463,,173665,,193289,,,-,0,,1,,4,,5,,,
DIST. OF COL.,2016,32,108,,152,,282,,4919,,5157,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,32,507,,1799,,2491,,51106,,53880,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,32,3572,,3987,,5964,,123810,,125631,,,-,0,,2,,8,,4,,,
MOUNTAIN,2016,32,1122,,1978,,2471,,60232,,62269,,112,,132,,284,,3822,,4097,,,
PACIFIC,2016,32,2458,,4837,,5292,,145863,,152445,,4,,60,,99,,1538,,1607,,,
AMER. SAMOA,2016,32,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,32,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,32,,-,11,,28,,331,,500,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
INDIANA,2016,32,321,,594,,1223,,18511,,16891,,,N,0,,0,,,N,,N,"INDIANA
(39.76845, -86.156212)",
NEW MEXICO,2016,32,75,,239,,337,,7307,,7881,,,-,0,,2,,8,,24,,"NEW MEXICO
(34.520396, -106.244402)",
HAWAII,2016,32,,-,132,,162,,3412,,4418,,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MISSOURI,2016,32,252,,573,,687,,17812,,17882,,,-,0,,1,,,-,7,,"MISSOURI
(38.636168, -92.566292)",
MONTANA,2016,32,44,,82,,114,,2599,,2512,,,-,0,,1,,7,,7,,"MONTANA
(47.062617, -109.430168)",
VERMONT,2016,32,,-,33,,58,,894,,1151,,,N,0,,0,,,N,,N,"VERMONT
(43.622479, -72.51927)",
NEW HAMPSHIRE,2016,32,49,,119,,339,,3767,,860,,,-,0,,1,,2,,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
CALIFORNIA,2016,32,1654,,3740,,4237,,115749,,117447,,4,,60,,99,,1534,,1601,,"CALIFORNIA
(37.640735, -121.002435)",
NORTH DAKOTA,2016,32,12,,61,,91,,1967,,1947,,,-,0,,1,,2,,6,,"NORTH DAKOTA
(47.475879, -100.121011)",
WEST VIRGINIA,2016,32,,-,89,,186,,2745,,3051,,,N,0,,0,,,N,,N,"WEST VIRGINIA
(38.668501, -80.709421)",
COLORADO,2016,32,409,,453,,826,,14885,,15004,,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
DELAWARE,2016,32,79,,92,,150,,3003,,2726,,,-,0,,1,,1,,,-,"DELAWARE
(39.008676, -75.574561)",
ALABAMA,2016,32,,-,525,,741,,14893,,16978,,,N,0,,0,,,N,,N,"ALABAMA
(32.839182, -86.631125)",
MAINE,2016,32,77,,76,,134,,2502,,2421,,,N,0,,0,,,N,,N,"MAINE
(45.252223, -68.986647)",
NEVADA,2016,32,5,,209,,319,,5586,,7828,,,-,0,,7,,7,,56,,"NEVADA
(39.491833, -117.070159)",
PUERTO RICO,2016,32,,-,106,,480,,4705,,3469,,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
VIRGINIA,2016,32,1152,,715,,1358,,25084,,22226,,,N,0,,0,,,N,,N,"VIRGINIA
(37.542699, -78.45822)",
WYOMING,2016,32,29,,37,,73,,1205,,1216,,,-,0,,1,,1,,9,,"WYOMING
(43.23558, -108.110518)",
OREGON,2016,32,340,,330,,432,,9990,,9921,,,-,0,,2,,4,,6,,"OREGON
(44.567912, -120.156945)",
IDAHO,2016,32,,-,111,,211,,3533,,3377,,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
OKLAHOMA,2016,32,64,,317,,483,,8299,,12934,,,N,0,,0,,,N,,N,"OKLAHOMA
(35.468494, -97.521264)",
ARKANSAS,2016,32,156,,365,,684,,9262,,7338,,,-,0,,2,,1,,2,,"ARKANSAS
(34.748745, -92.275105)",
TEXAS,2016,32,2890,,2753,,4611,,88171,,87638,,,N,0,,0,,,N,,N,"TEXAS
(31.827233, -99.423022)",
MARYLAND,2016,32,546,,603,,1033,,16263,,14186,,,-,0,,1,,3,,5,,"MARYLAND
(39.290443, -76.612333)",
NORTH CAROLINA,2016,32,1,,1055,,2097,,21331,,38765,,,N,0,,0,,,N,,N,"NORTH CAROLINA
(35.47995, -79.180571)",
IOWA,2016,32,65,,245,,282,,7360,,7310,,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
TENNESSEE,2016,32,190,,597,,791,,17328,,19707,,,N,0,,0,,,N,,N,"TENNESSEE
(35.681402, -85.774444)",
KANSAS,2016,32,45,,225,,297,,6971,,7073,,,N,0,,0,,,N,,N,"KANSAS
(38.345528, -98.201847)",
SOUTH CAROLINA,2016,32,790,,585,,735,,17679,,16827,,,N,0,,0,,,N,,N,"SOUTH CAROLINA
(34.009286, -81.037094)",
PENNSYLVANIA,2016,32,798,,1096,,1477,,34802,,32268,,,N,0,,0,,,N,,N,"PENNSYLVANIA
(40.789676, -77.858055)",
ARIZONA,2016,32,471,,630,,874,,19396,,19253,,112,,131,,282,,3789,,3964,,"ARIZONA
(34.869712, -111.760902)",
MINNESOTA,2016,32,5,,419,,526,,11632,,12952,,,-,1,,8,,48,,51,,"MINNESOTA
(46.357661, -94.793397)",
ILLINOIS,2016,32,52,,1067,,1558,,29598,,42630,,,N,0,,0,,,N,,N,"ILLINOIS
(40.477092, -88.993221)",
ALASKA,2016,32,,-,106,,189,,2872,,3283,,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
KENTUCKY,2016,32,317,,305,,1462,,8907,,8568,,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
RHODE ISLAND,2016,32,65,,72,,227,,2233,,2668,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
NEW JERSEY,2016,32,226,,629,,1075,,20691,,19735,,,N,0,,0,,,N,,N,"NEW JERSEY
(40.104655, -74.386686)",
OHIO,2016,32,22,,1161,,1355,,33261,,34291,,,-,0,,4,,13,,6,,"OHIO
(40.056807, -82.405897)",
NEBRASKA,2016,32,117,,152,,246,,4885,,4789,,,-,0,,1,,5,,7,,"NEBRASKA
(41.640503, -99.367122)",
FLORIDA,2016,32,1156,,1833,,2249,,55667,,54601,,,N,0,,0,,,N,,N,"FLORIDA
(28.915325, -81.922409)",
GEORGIA,2016,32,345,,941,,1288,,26974,,35750,,,N,0,,0,,,N,,N,"GEORGIA
(32.836038, -83.631709)",
WISCONSIN,2016,32,358,,499,,609,,15652,,14809,,,-,0,,1,,1,,6,,"WISCONSIN
(44.395526, -89.834513)",
SOUTH DAKOTA,2016,32,1,,79,,119,,2007,,2405,,,-,0,,1,,4,,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
LOUISIANA,2016,32,462,,572,,3041,,18078,,17721,,,-,0,,1,,7,,2,,"LOUISIANA
(31.2931, -92.463284)",
UTAH,2016,32,89,,183,,220,,5721,,5198,,,-,0,,2,,10,,37,,"UTAH
(39.359772, -111.584173)",
WASHINGTON,2016,32,464,,477,,744,,13840,,17376,,,N,0,,0,,,N,,N,"WASHINGTON
(47.517368, -120.467672)",
CONNECTICUT,2016,32,11,,243,,484,,4939,,7744,,,N,0,,0,,,N,,N,"CONNECTICUT
(41.544654, -72.651713)",
NEW YORK,2016,32,1025,,806,,1499,,24269,,24105,,,N,0,,0,,,N,,N,"NEW YORK
(42.826892, -75.544286)",
GUAM,2016,32,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GUAM
(13.3532, 144.653198)",
MASSACHUSETTS,2016,32,,-,495,,588,,15086,,14398,,,N,0,,0,,,N,,N,"MASSACHUSETTS
(42.268546, -72.085064)",
MICHIGAN,2016,32,471,,911,,1182,,25833,,27950,,,-,0,,3,,20,,14,,"MICHIGAN
(44.66399, -84.711206)",
MISSISSIPPI,2016,32,,-,376,,655,,9978,,8627,,,N,0,,0,,,N,,N,"MISSISSIPPI
(32.738663, -89.537312)",
UNITED STATES,2016,33,16039,,29553,,32854,,910980,,951454,,113,,194,,369,,5644,,6024,,,
NEW ENGLAND,2016,33,180,,1034,,1285,,29697,,30270,,,-,0,,1,,2,,,-,,
MID. ATLANTIC,2016,33,2660,,3819,,4287,,123572,,118134,,,-,0,,0,,,-,,-,,
NEW YORK CITY,2016,33,621,,1276,,1401,,41055,,39506,,,N,0,,0,,,N,,N,"NEW YORK CITY
",
E.N. CENTRAL,2016,33,1301,,4333,,5133,,130939,,141151,,,-,1,,6,,38,,26,,,
W.N. CENTRAL,2016,33,359,,1761,,1979,,53690,,56178,,,-,1,,8,,61,,79,,,
S. ATLANTIC,2016,33,3418,,6024,,7463,,179622,,199032,,,-,0,,1,,4,,5,,,
DIST. OF COL.,2016,33,,-,152,,282,,4919,,5408,,,-,0,,0,,,-,,-,"DIST. OF COL.
",
E.S. CENTRAL,2016,33,1525,,1790,,2491,,53188,,55542,,,-,0,,0,,,-,,-,,
W.S. CENTRAL,2016,33,3010,,3994,,5964,,127421,,129573,,,-,0,,2,,8,,4,,,
MOUNTAIN,2016,33,1039,,1972,,2471,,62200,,64326,,111,,131,,284,,3933,,4244,,,
PACIFIC,2016,33,2547,,4835,,5292,,150651,,157248,,2,,60,,99,,1598,,1666,,,
AMER. SAMOA,2016,33,,-,0,,0,,,-,,-,,N,0,,0,,,N,,N,"AMER. SAMOA
",
C.N.M.I.,2016,33,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,"C.N.M.I.
",
VIRGIN ISL.,2016,33,,-,11,,28,,331,,513,,,-,0,,0,,,-,,-,"VIRGIN ISL.
",
RHODE ISLAND,2016,33,79,,71,,227,,2312,,2822,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
